number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
74,0.3158391813437144,2025-10-12 10:35:53.692502,2025-10-12 10:35:56.562017,0 days 00:00:02.869515,16,0.07602593901459116,128,3,0.0033269103809167766,60,28,COMPLETE
75,0.8718934044805179,2025-10-12 10:35:56.562937,2025-10-12 10:36:09.943637,0 days 00:00:13.380700,16,0.0970915534945956,192,3,0.0025986609392864585,60,5,PRUNED
76,0.3121820737918218,2025-10-12 10:36:09.944562,2025-10-12 10:36:12.985413,0 days 00:00:03.040851,32,0.09399421782115802,128,3,0.0015727835226880165,60,28,COMPLETE
77,0.29176387190818787,2025-10-12 10:36:12.987463,2025-10-12 10:36:15.384814,0 days 00:00:02.397351,96,0.1114538735017519,128,3,0.0010963965949874355,75,28,PRUNED
78,0.29691410064697266,2025-10-12 10:36:15.386461,2025-10-12 10:36:17.082777,0 days 00:00:01.696316,48,0.09217144166661399,96,3,0.0017868179093732811,45,21,PRUNED
79,0.28488822281360626,2025-10-12 10:36:17.084265,2025-10-12 10:36:19.957012,0 days 00:00:02.872747,16,0.45961670850447073,160,3,0.0011080108881030765,30,28,COMPLETE
80,0.5743971717985052,2025-10-12 10:36:19.957969,2025-10-12 10:36:21.810911,0 days 00:00:01.852942,16,0.4926445365549201,160,3,0.0004987029288255902,30,14,PRUNED
81,0.3124418507019679,2025-10-12 10:36:21.811781,2025-10-12 10:36:24.724849,0 days 00:00:02.913068,16,0.4380259023473929,160,3,0.0010544004737215729,30,28,COMPLETE
82,0.6549809575080872,2025-10-12 10:36:24.725691,2025-10-12 10:36:26.988286,0 days 00:00:02.262595,48,0.09335129356352018,64,3,0.0024152479241271625,45,10,PRUNED
83,0.7853756745656332,2025-10-12 10:36:26.989927,2025-10-12 10:36:29.730456,0 days 00:00:02.740529,16,0.4590689170852529,128,3,0.000794366378137222,90,7,PRUNED
84,0.17910829186439514,2025-10-12 10:36:29.731234,2025-10-12 10:36:31.449429,0 days 00:00:01.718195,96,0.4976239750431537,128,3,0.0012741471424726196,30,28,PRUNED
85,0.29291797677675885,2025-10-12 10:36:31.450228,2025-10-12 10:36:34.160466,0 days 00:00:02.710238,96,0.030081654302474954,160,3,0.0033404954304453237,60,28,COMPLETE
86,0.29670462012290955,2025-10-12 10:36:34.161342,2025-10-12 10:36:36.679435,0 days 00:00:02.518093,48,0.0813239344113504,128,3,0.0033613916917010853,75,28,COMPLETE
87,0.9074217544661628,2025-10-12 10:36:36.680348,2025-10-12 10:36:38.678608,0 days 00:00:01.998260,16,0.07685787264551391,192,3,0.0013182041474492179,30,7,PRUNED
88,0.3979983925819397,2025-10-12 10:36:38.679419,2025-10-12 10:36:40.836440,0 days 00:00:02.157021,48,0.4441417529382383,128,3,0.00037374658101258884,30,28,PRUNED
89,0.3693307340145111,2025-10-12 10:36:40.837692,2025-10-12 10:36:43.119158,0 days 00:00:02.281466,16,0.47078867375841266,128,3,0.00027410981262282653,90,28,PRUNED
90,0.7515660480216697,2025-10-12 10:36:43.119946,2025-10-12 10:36:45.233842,0 days 00:00:02.113896,16,0.4591431934441074,160,3,0.0025441917310432527,45,10,PRUNED
91,0.27197593450546265,2025-10-12 10:36:45.234676,2025-10-12 10:36:46.957546,0 days 00:00:01.722870,32,0.0005808491186619011,192,3,0.0023635453218924236,30,21,PRUNED
92,0.33765754103660583,2025-10-12 10:36:46.958342,2025-10-12 10:36:48.795597,0 days 00:00:01.837255,32,0.011863860626159954,192,3,0.0007104571171011554,75,28,PRUNED
93,0.23661267757415771,2025-10-12 10:36:48.796367,2025-10-12 10:36:50.458237,0 days 00:00:01.661870,32,0.026342431625949923,64,3,0.0012791498399476926,30,28,PRUNED
94,0.3952830731868744,2025-10-12 10:36:50.459078,2025-10-12 10:36:52.357941,0 days 00:00:01.898863,32,0.05792869748763248,160,3,0.003135037148812126,45,21,PRUNED
95,0.28751670320828754,2025-10-12 10:36:52.360582,2025-10-12 10:36:55.722754,0 days 00:00:03.362172,32,0.10625670952823477,192,3,0.0014148081018976668,30,28,COMPLETE
96,0.29942231873671216,2025-10-12 10:36:55.723690,2025-10-12 10:36:58.527194,0 days 00:00:02.803504,16,0.07550011128297471,128,3,0.0009167580072193355,30,28,COMPLETE
97,0.7647455334663391,2025-10-12 10:36:58.528095,2025-10-12 10:37:00.210265,0 days 00:00:01.682170,48,0.09446217414346485,192,3,0.00034026888046415424,30,14,PRUNED
98,0.2929871728022893,2025-10-12 10:37:00.211418,2025-10-12 10:37:03.027206,0 days 00:00:02.815788,16,0.47864531630075446,128,3,0.0008137493509815819,30,28,COMPLETE
99,0.2863568315903346,2025-10-12 10:37:03.028062,2025-10-12 10:37:06.870943,0 days 00:00:03.842881,16,0.022374374880611184,192,3,0.002559622239464806,75,28,COMPLETE
