number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
79,0.8654863834381104,2025-10-12 10:22:09.088452,2025-10-12 10:22:10.446310,0 days 00:00:01.357858,32,0.14061795332882276,192,2,0.0017937613602219346,30,21,PRUNED
80,0.37413998535495824,2025-10-12 10:22:10.447037,2025-10-12 10:22:38.011710,0 days 00:00:27.564673,16,0.19601606618564651,160,3,0.00038196217644785775,60,5,COMPLETE
81,0.5878850221633911,2025-10-12 10:22:38.012716,2025-10-12 10:22:39.365666,0 days 00:00:01.352950,128,0.06666827863736878,128,3,0.0011535833410669842,75,28,PRUNED
82,1.168732762336731,2025-10-12 10:22:39.366427,2025-10-12 10:22:40.814947,0 days 00:00:01.448520,16,0.06004879561264545,160,3,0.0020263337229139197,60,28,PRUNED
83,0.3913016333842229,2025-10-12 10:22:40.815685,2025-10-12 10:22:49.887290,0 days 00:00:09.071605,96,0.08776765839933615,128,2,0.0010950094229214683,75,5,PRUNED
84,0.446264695998304,2025-10-12 10:22:49.888012,2025-10-12 10:23:00.122749,0 days 00:00:10.234737,48,0.0866134722415165,160,1,0.0009945591134635685,75,5,PRUNED
85,0.37128853390608074,2025-10-12 10:23:00.123527,2025-10-12 10:23:20.780076,0 days 00:00:20.656549,16,0.286349249988363,128,2,0.0007563438340600331,75,5,COMPLETE
86,0.4229029646190275,2025-10-12 10:23:20.781473,2025-10-12 10:23:29.488963,0 days 00:00:08.707490,16,0.14684030174157753,128,3,0.0008632173071074867,60,5,PRUNED
87,0.3601177685906616,2025-10-12 10:23:29.489778,2025-10-12 10:23:48.334066,0 days 00:00:18.844288,16,0.11090969666048853,128,1,0.001428510632485846,75,5,COMPLETE
88,0.3920041811320544,2025-10-12 10:23:48.335908,2025-10-12 10:24:02.282958,0 days 00:00:13.947050,32,0.14360844842161544,128,3,0.0015226378079828172,75,5,PRUNED
89,0.36614324313759256,2025-10-12 10:24:02.283686,2025-10-12 10:24:22.907297,0 days 00:00:20.623611,32,0.22609067890410806,192,3,0.0003850484786587933,90,5,COMPLETE
90,1.6282992362976074,2025-10-12 10:24:22.908413,2025-10-12 10:24:24.199776,0 days 00:00:01.291363,128,0.14040324871569745,128,1,0.0014612646795271315,75,14,PRUNED
91,0.36067310092899735,2025-10-12 10:24:24.200509,2025-10-12 10:24:43.560600,0 days 00:00:19.360091,16,0.08590170296984324,128,1,0.0020129624915147457,75,5,COMPLETE
92,1.3936796004955585,2025-10-12 10:24:43.561849,2025-10-12 10:24:44.970118,0 days 00:00:01.408269,16,0.010030958969619697,96,1,0.002911723030368778,75,10,PRUNED
93,0.37014324591020703,2025-10-12 10:24:44.970741,2025-10-12 10:24:59.784829,0 days 00:00:14.814088,16,0.07476665447391324,192,1,0.0014159822135743011,75,5,COMPLETE
94,0.4350536695080231,2025-10-12 10:24:59.786034,2025-10-12 10:25:11.883357,0 days 00:00:12.097323,16,0.025343229301993564,128,1,0.0016692117823745613,90,5,PRUNED
95,1.668280839920044,2025-10-12 10:25:11.884133,2025-10-12 10:25:13.216185,0 days 00:00:01.332052,16,0.08233710709270618,128,1,0.004751733927677767,75,28,PRUNED
96,0.3981922529258456,2025-10-12 10:25:13.216919,2025-10-12 10:25:19.798767,0 days 00:00:06.581848,128,0.012968838765277019,64,1,0.0018269834197044623,75,5,PRUNED
97,0.4009765500692146,2025-10-12 10:25:19.799831,2025-10-12 10:25:27.181072,0 days 00:00:07.381241,64,0.13706526725624144,128,1,0.0008784953128345572,45,5,PRUNED
98,0.9717065884786493,2025-10-12 10:25:27.181864,2025-10-12 10:25:28.626327,0 days 00:00:01.444463,16,0.13088991519585666,128,1,0.0009922535201253163,75,21,PRUNED
99,0.365849820160509,2025-10-12 10:25:28.627007,2025-10-12 10:25:45.188503,0 days 00:00:16.561496,16,0.0446204610465399,128,1,0.0029825894635289022,75,5,COMPLETE
