number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
73,1.4609793424606323,2025-10-12 10:01:32.408586,2025-10-12 10:01:33.831213,0 days 00:00:01.422627,64,0.18872096632525437,160,3,0.0004757580305517864,90,10,PRUNED
74,0.4303906729993208,2025-10-12 10:01:33.832022,2025-10-12 10:01:43.651686,0 days 00:00:09.819664,48,0.2843309557193924,192,1,0.0005961941897219787,60,5,COMPLETE
75,0.42382571710358113,2025-10-12 10:01:43.652849,2025-10-12 10:02:05.602188,0 days 00:00:21.949339,16,0.07484962969900538,160,2,0.00032123571312270185,60,5,COMPLETE
76,0.43237674163996537,2025-10-12 10:02:05.603566,2025-10-12 10:02:20.209997,0 days 00:00:14.606431,48,0.2038074630347804,160,3,0.0001505008953060313,60,5,COMPLETE
77,0.42238173908421905,2025-10-12 10:02:20.211033,2025-10-12 10:02:36.093848,0 days 00:00:15.882815,16,0.004282018857167391,160,1,0.00034034210834410435,60,5,COMPLETE
78,0.43521618172374615,2025-10-12 10:02:36.095365,2025-10-12 10:02:49.321156,0 days 00:00:13.225791,16,0.032663837047775424,160,1,0.0003031489732041917,60,5,COMPLETE
79,0.42339433104288965,2025-10-12 10:02:49.322179,2025-10-12 10:03:06.541086,0 days 00:00:17.218907,48,0.2645998084085471,192,2,0.00014743429962348474,90,5,COMPLETE
80,1.3783912658691406,2025-10-12 10:03:06.542101,2025-10-12 10:03:07.988242,0 days 00:00:01.446141,48,0.24968179536474874,192,2,0.00011919635718737819,90,21,PRUNED
81,0.427651402925032,2025-10-12 10:03:07.988996,2025-10-12 10:03:23.939080,0 days 00:00:15.950084,32,0.2798481817143047,192,2,0.0001783741147440309,75,5,COMPLETE
82,1.6788928006824695,2025-10-12 10:03:23.940422,2025-10-12 10:03:25.777518,0 days 00:00:01.837096,16,0.23686949871057048,160,2,0.00014384946674528807,60,14,PRUNED
83,0.4298584522256193,2025-10-12 10:03:25.778336,2025-10-12 10:03:41.554709,0 days 00:00:15.776373,48,0.24576128467072303,128,2,0.00017722387621102106,90,5,COMPLETE
84,0.430014390967209,2025-10-12 10:03:41.555651,2025-10-12 10:03:58.864249,0 days 00:00:17.308598,16,0.09538038659599349,96,2,0.00033733712213752075,30,5,COMPLETE
85,1.360078444847694,2025-10-12 10:03:58.865360,2025-10-12 10:04:00.360885,0 days 00:00:01.495525,16,0.03290480533371826,64,1,0.0002910751908372128,60,10,PRUNED
86,0.42710634046274915,2025-10-12 10:04:00.361589,2025-10-12 10:04:11.482699,0 days 00:00:11.121110,48,0.17065730523865066,192,2,0.0003319120217484364,45,5,COMPLETE
