number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
60,0.01714063063263893,2025-10-12 10:13:22.957465,2025-10-12 10:13:24.987985,0 days 00:00:02.030520,16,0.3002909474624986,64,2,0.0038548317887407905,45,28,PRUNED
61,0.02920034946873784,2025-10-12 10:13:24.988766,2025-10-12 10:13:27.626375,0 days 00:00:02.637609,48,0.11762432804429626,96,3,0.003990252983667514,45,28,COMPLETE
62,0.0987725704908371,2025-10-12 10:13:27.627322,2025-10-12 10:13:29.311647,0 days 00:00:01.684325,96,0.18741019800606443,160,3,0.0013107908663666098,60,28,PRUNED
63,0.18147344378922695,2025-10-12 10:13:29.312432,2025-10-12 10:13:40.090105,0 days 00:00:10.777673,16,0.2654133837862197,96,3,0.002898320739663535,45,5,PRUNED
64,0.05163372059663137,2025-10-12 10:13:40.091011,2025-10-12 10:13:43.179309,0 days 00:00:03.088298,48,0.015933909519043596,128,3,0.004327273546176057,90,28,COMPLETE
65,0.034840512089431286,2025-10-12 10:13:43.180135,2025-10-12 10:13:45.954141,0 days 00:00:02.774006,96,0.10095831481063032,96,3,0.0043378291926685665,60,28,COMPLETE
66,0.03522397205233574,2025-10-12 10:13:45.955032,2025-10-12 10:13:48.639918,0 days 00:00:02.684886,16,0.290312402189743,96,3,0.0006599938059056603,75,28,PRUNED
67,0.08181573450565338,2025-10-12 10:13:48.641073,2025-10-12 10:13:50.549797,0 days 00:00:01.908724,128,0.08320950544528485,96,3,0.0035755078462381884,45,21,PRUNED
68,0.24103453755378723,2025-10-12 10:13:50.550565,2025-10-12 10:13:52.186848,0 days 00:00:01.636283,96,0.14443061710383964,192,2,0.003972900545723624,45,28,PRUNED
69,0.015595833770930767,2025-10-12 10:13:52.187612,2025-10-12 10:13:54.281005,0 days 00:00:02.093393,16,0.3095626173513185,128,3,0.0017770576349220274,30,28,PRUNED
70,0.05700857937335968,2025-10-12 10:13:54.281829,2025-10-12 10:13:56.133467,0 days 00:00:01.851638,96,0.2238455637985087,96,3,0.00476961904989373,75,21,PRUNED
71,0.26583099365234375,2025-10-12 10:13:56.134259,2025-10-12 10:13:57.833630,0 days 00:00:01.699371,48,0.07302181736227281,96,3,0.0011298845837852162,45,21,PRUNED
72,0.03316149301826954,2025-10-12 10:13:57.834346,2025-10-12 10:14:01.169933,0 days 00:00:03.335587,96,0.030162506375390294,96,3,0.00432549978221619,60,28,COMPLETE
73,0.481465220451355,2025-10-12 10:14:01.170994,2025-10-12 10:14:03.205447,0 days 00:00:02.034453,128,0.06644418765269189,96,2,0.0014497032144756004,60,28,PRUNED
74,0.08556883782148361,2025-10-12 10:14:03.206193,2025-10-12 10:14:04.900045,0 days 00:00:01.693852,48,0.40782587940210235,96,3,0.0040166447778076314,45,14,PRUNED
75,0.339545875787735,2025-10-12 10:14:04.900920,2025-10-12 10:14:06.560373,0 days 00:00:01.659453,128,0.459061215083015,128,2,0.00056035590765636,30,28,PRUNED
76,0.06026194989681244,2025-10-12 10:14:06.561151,2025-10-12 10:14:08.405774,0 days 00:00:01.844623,48,0.47438114784245844,96,3,0.004368347070042409,90,21,PRUNED
77,0.21394190030253452,2025-10-12 10:14:08.406585,2025-10-12 10:14:13.722989,0 days 00:00:05.316404,96,0.002432687422110759,128,2,0.003108875627054847,60,5,PRUNED
78,0.18537408113479614,2025-10-12 10:14:13.725562,2025-10-12 10:14:16.053106,0 days 00:00:02.327544,64,0.04676402409894882,96,3,0.0024951114586987825,60,14,PRUNED
79,0.03701328858733177,2025-10-12 10:14:16.053940,2025-10-12 10:14:17.869791,0 days 00:00:01.815851,16,0.0238071442059785,96,2,0.004041172606391821,30,28,PRUNED
80,0.14712265133857727,2025-10-12 10:14:17.870582,2025-10-12 10:14:19.550734,0 days 00:00:01.680152,96,0.019981306693239723,96,3,0.0009694947306052119,45,28,PRUNED
81,0.026775135658681393,2025-10-12 10:14:19.551525,2025-10-12 10:14:22.779977,0 days 00:00:03.228452,96,0.08046991183353769,96,3,0.004127724128606681,90,28,COMPLETE
82,0.15812121331691742,2025-10-12 10:14:22.780838,2025-10-12 10:14:24.551856,0 days 00:00:01.771018,96,0.047130330213837446,64,3,0.003388323558941133,60,10,PRUNED
83,0.08706175535917282,2025-10-12 10:14:24.552646,2025-10-12 10:14:26.671357,0 days 00:00:02.118711,96,0.18249350931638095,96,3,0.0032188833391427834,90,7,PRUNED
84,0.4690629541873932,2025-10-12 10:14:26.672898,2025-10-12 10:14:28.861375,0 days 00:00:02.188477,64,0.34608964024291766,128,3,0.000273769740642843,30,28,PRUNED
85,0.24352434277534485,2025-10-12 10:14:28.862319,2025-10-12 10:14:30.704973,0 days 00:00:01.842654,48,0.0257318259647802,192,3,0.0028898739282043743,45,28,PRUNED
86,0.13078084588050842,2025-10-12 10:14:30.705777,2025-10-12 10:14:32.542512,0 days 00:00:01.836735,96,0.03159535186839113,96,3,0.0026806098649805156,90,14,PRUNED
87,0.1912970393896103,2025-10-12 10:14:32.543347,2025-10-12 10:14:34.374158,0 days 00:00:01.830811,96,0.06996235678710883,192,3,0.00249846226744564,60,7,PRUNED
88,0.04217737757911285,2025-10-12 10:14:34.374984,2025-10-12 10:14:37.151797,0 days 00:00:02.776813,32,0.0037441885508834455,96,3,0.00398430618754218,60,28,COMPLETE
