number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
64,0.06726608419934225,2025-10-14 01:46:30.588520,2025-10-14 01:47:17.831251,0 days 00:00:47.242731,64,0.36714573548133983,160,3,0.00011746906368970901,90,5,COMPLETE
65,0.08060899592108196,2025-10-14 01:47:17.832263,2025-10-14 01:47:36.758234,0 days 00:00:18.925971,128,0.093546673873852,160,2,0.0003103116158255275,30,7,PRUNED
66,0.06309510883193886,2025-10-14 01:47:36.759044,2025-10-14 01:48:14.652175,0 days 00:00:37.893131,64,0.13418879963883742,192,2,0.001174894791380827,90,5,COMPLETE
67,0.05712311219043372,2025-10-14 01:48:14.653187,2025-10-14 01:49:02.448069,0 days 00:00:47.794882,48,0.07519158681110293,192,2,0.0009014620997746073,90,14,COMPLETE
68,0.0617284884369308,2025-10-14 01:49:02.449033,2025-10-14 01:49:31.428413,0 days 00:00:28.979380,64,0.4156042628072135,128,2,0.0002491843332506466,30,10,COMPLETE
69,0.05540448100678303,2025-10-14 01:49:31.429566,2025-10-14 01:49:52.812466,0 days 00:00:21.382900,128,0.28631772192587635,128,2,0.00022517050058906788,75,14,PRUNED
70,0.0712637045985612,2025-10-14 01:49:52.813525,2025-10-14 01:50:28.866476,0 days 00:00:36.052951,64,0.30095217086959913,96,1,0.0001592311849096808,90,5,COMPLETE
71,0.057107593555696334,2025-10-14 01:50:28.867413,2025-10-14 01:51:26.172483,0 days 00:00:57.305070,96,0.05609413920286757,160,2,0.00010001626534968085,90,14,COMPLETE
72,0.0982805919626155,2025-10-14 01:51:26.173802,2025-10-14 01:51:46.480338,0 days 00:00:20.306536,48,0.33140071354746736,192,2,0.0002815476810253585,30,14,PRUNED
73,0.07560445426209655,2025-10-14 01:51:46.481120,2025-10-14 01:52:05.454192,0 days 00:00:18.973072,128,0.22628316596432535,96,2,0.0004730327238099309,30,14,PRUNED
74,0.05873458008203338,2025-10-14 01:52:05.455045,2025-10-14 01:52:55.105028,0 days 00:00:49.649983,48,0.24058158055744178,192,2,0.00016064843073223696,90,14,COMPLETE
75,0.11844369423084168,2025-10-14 01:52:55.105992,2025-10-14 01:53:25.688030,0 days 00:00:30.582038,16,0.3721430239750857,192,2,0.00015610865387917944,45,14,PRUNED
76,0.06201202374842174,2025-10-14 01:53:25.688829,2025-10-14 01:54:21.142154,0 days 00:00:55.453325,32,0.15020333988099122,192,2,0.00023668893173949492,90,5,COMPLETE
77,0.060304853145637126,2025-10-14 01:54:21.143124,2025-10-14 01:55:03.893995,0 days 00:00:42.750871,128,0.2818191488660656,160,2,0.00010442530167899319,60,14,COMPLETE
78,0.06555185074730391,2025-10-14 01:55:03.894952,2025-10-14 01:55:24.751653,0 days 00:00:20.856701,64,0.28101576625063185,192,3,0.00010784143510861079,30,14,PRUNED
79,0.06969470617540667,2025-10-14 01:55:24.752364,2025-10-14 01:55:55.189186,0 days 00:00:30.436822,64,0.3966340056993579,160,2,0.00020807817432914985,30,5,COMPLETE
80,0.0587308532844055,2025-10-14 01:55:55.190139,2025-10-14 01:56:32.217496,0 days 00:00:37.027357,64,0.19306003317289014,128,2,0.0021822495550009274,90,14,COMPLETE
81,0.056908175331495725,2025-10-14 01:56:32.218504,2025-10-14 01:57:27.958749,0 days 00:00:55.740245,64,0.15823862320783036,128,1,0.00011456127613258325,90,14,COMPLETE
82,0.06021778016604515,2025-10-14 01:57:27.959732,2025-10-14 01:58:13.309684,0 days 00:00:45.349952,64,0.11799972835535286,192,2,0.00015036261275343604,90,14,COMPLETE
83,0.05967556702359089,2025-10-14 01:58:13.310712,2025-10-14 01:59:05.634415,0 days 00:00:52.323703,64,0.3274342890644649,160,1,0.0001242999252478881,75,10,COMPLETE
84,0.05661111507453593,2025-10-14 01:59:05.635312,2025-10-14 02:01:46.044516,0 days 00:02:40.409204,16,0.030295097708249473,192,3,0.00010094526247292011,90,14,COMPLETE
85,0.07144990035064942,2025-10-14 02:01:46.045502,2025-10-14 02:02:23.337416,0 days 00:00:37.291914,64,0.3442488942805749,192,2,0.000298710703329306,75,7,COMPLETE
86,0.14908906196554503,2025-10-14 02:02:23.338374,2025-10-14 02:02:56.691756,0 days 00:00:33.353382,16,0.017203668591962956,192,3,0.00025818769915721357,45,14,PRUNED
87,0.05876331085021854,2025-10-14 02:02:56.692581,2025-10-14 02:05:20.190425,0 days 00:02:23.497844,16,0.016257730705021102,192,3,0.00010881621237646465,90,14,COMPLETE
88,0.06415823262297171,2025-10-14 02:05:20.191544,2025-10-14 02:06:13.920945,0 days 00:00:53.729401,16,0.02010173561187502,192,2,0.0001722659012005174,60,7,COMPLETE
89,0.06668548387618468,2025-10-14 02:06:13.921868,2025-10-14 02:06:36.471457,0 days 00:00:22.549589,64,0.3496326893712048,160,3,0.0002877000259120417,30,10,PRUNED
90,0.0626095603082523,2025-10-14 02:06:36.472174,2025-10-14 02:07:18.421990,0 days 00:00:41.949816,64,0.1119178798418784,64,2,0.00019108900281108573,60,14,COMPLETE
91,0.058670921338573795,2025-10-14 02:07:18.423024,2025-10-14 02:08:29.778158,0 days 00:01:11.355134,16,0.023948360680441073,192,1,0.00013250632748955032,90,14,COMPLETE
92,0.06828670753778875,2025-10-14 02:08:29.779134,2025-10-14 02:09:18.847693,0 days 00:00:49.068559,64,0.15704708008136592,96,3,0.00011239341108339276,90,5,COMPLETE
93,0.05910135259214117,2025-10-14 02:09:18.848950,2025-10-14 02:10:26.605529,0 days 00:01:07.756579,16,0.1156637744348057,64,2,0.0021224981104722342,90,14,COMPLETE
94,0.0662895690831929,2025-10-14 02:10:26.606494,2025-10-14 02:10:50.162708,0 days 00:00:23.556214,96,0.0426478889160804,192,2,0.00017162280353088727,90,10,PRUNED
