number,value,datetime_start,datetime_complete,duration,params_BATCH_SIZE,params_DROPOUT,params_HIDDEN,params_LAYERS,params_LR,params_MAX_DAYS,params_MIN_DAYS,state
65,0.8075648546218872,2025-10-12 09:46:36.995037,2025-10-12 09:46:39.244545,0 days 00:00:02.249508,48,0.157686872151679,160,2,0.00043604020914445165,90,21,COMPLETE
66,1.8178331851959229,2025-10-12 09:46:39.245337,2025-10-12 09:46:40.992524,0 days 00:00:01.747187,32,0.10061347469128984,128,2,0.001627627934362148,90,14,PRUNED
67,0.5900402620669474,2025-10-12 09:46:40.995099,2025-10-12 09:46:52.288048,0 days 00:00:11.292949,48,0.12437889468078578,160,2,0.0004412366835542527,45,5,COMPLETE
68,0.8683642148971558,2025-10-12 09:46:52.289044,2025-10-12 09:46:53.942845,0 days 00:00:01.653801,48,0.08404627341928567,160,2,0.00041402994028969604,45,10,PRUNED
69,0.6083624261510684,2025-10-12 09:46:53.943720,2025-10-12 09:47:02.936604,0 days 00:00:08.992884,48,0.0410501949079112,96,1,0.0028830648475804735,30,5,COMPLETE
70,0.641560237467137,2025-10-12 09:47:02.937603,2025-10-12 09:47:17.363716,0 days 00:00:14.426113,32,0.19324825175986562,160,3,0.0020492147838917377,90,5,COMPLETE
71,0.6771945242120438,2025-10-12 09:47:17.364848,2025-10-12 09:47:22.195646,0 days 00:00:04.830798,48,0.14980886643719454,64,1,0.00037730817250384083,45,5,PRUNED
72,0.6037821961617801,2025-10-12 09:47:22.196379,2025-10-12 09:47:35.860187,0 days 00:00:13.663808,48,0.18439526133785938,160,2,0.0003812851573091242,45,5,COMPLETE
73,1.4077808856964111,2025-10-12 09:47:35.861370,2025-10-12 09:47:37.158574,0 days 00:00:01.297204,128,0.23285827462252898,160,2,0.0007084052513067924,45,28,PRUNED
74,1.183632731437683,2025-10-12 09:47:37.159395,2025-10-12 09:47:38.521440,0 days 00:00:01.362045,96,0.03542196930760955,128,1,0.0009651354691708724,30,28,PRUNED
75,0.6002311860040562,2025-10-12 09:47:38.522260,2025-10-12 09:47:51.844473,0 days 00:00:13.322213,48,0.08695129697604227,160,2,0.0010273444018984658,90,5,COMPLETE
76,1.5366004705429077,2025-10-12 09:47:51.845557,2025-10-12 09:47:53.283096,0 days 00:00:01.437539,32,0.15092733138084607,128,2,0.0026074694678175706,60,7,PRUNED
77,0.6023857769194397,2025-10-12 09:47:53.283795,2025-10-12 09:48:03.332473,0 days 00:00:10.048678,128,0.010850399145727802,128,2,0.0007278964453253264,90,5,COMPLETE
78,0.5965321684764439,2025-10-12 09:48:03.333678,2025-10-12 09:48:15.981254,0 days 00:00:12.647576,32,0.24210894129238258,128,2,0.002079493378458397,30,5,COMPLETE
79,1.7857320308685303,2025-10-12 09:48:15.982336,2025-10-12 09:48:17.460443,0 days 00:00:01.478107,64,0.22046900479488507,160,3,0.0008244451036807136,60,14,PRUNED
80,0.6010916758467518,2025-10-12 09:48:17.461203,2025-10-12 09:48:31.662242,0 days 00:00:14.201039,32,0.012097072470586619,128,2,0.0005737368853339974,45,5,COMPLETE
